code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
1bd13499ca2de91252a70b25ac40afd4;market for electricity, medium voltage;kilowatt hour;DK;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b9ed569ca351f4620cfe5b8fbd1e3bb7;market for natural gas, high pressure;cubic meter;FI;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
435297cc217054adafbd65873ebe9b54;market for electricity, medium voltage;kilowatt hour;TZ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4eb83faa782409b06c9b8bdb94a13d04;market for electricity, high voltage;kilowatt hour;NG;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
af6145a3bdd771885af82434140d1b0e;market for natural gas, high pressure;cubic meter;QA;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
f88fb18a6e1b3d00530237e5ead7924b;market for electricity, medium voltage;kilowatt hour;NE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
18834ad8984de59cb73fd125b10c9bc0;market for phosphate rock, beneficiated;kilogram;MA;phosphate rock, beneficiated;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
092939308f558fa5308f5dc1d9f34451;market for natural gas, high pressure;cubic meter;JP;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
5766f58f041d029209079a98b513b331;market for electricity, high voltage;kilowatt hour;AE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dc1afb5221b5a6d5b0ec4f1ad774a6c2;market for electricity, high voltage;kilowatt hour;LU;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
30b0538497c23b3bfbea223bfd4fb84e;market for electricity, high voltage;kilowatt hour;BR-Southern grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
771a7da56e565a23b2fcb1762e9db20c;market for electricity, high voltage;kilowatt hour;KW;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
56e3f89006ff1b973d5a440c3841a331;market for cement, unspecified;kilogram;IN;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
3c4d3745f9ed3ff45cad839ff26642be;market for electricity, low voltage;kilowatt hour;CA-NS;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
64fb5ddf169fbe0513b6b0f3654f80f7;market for water, ultrapure;kilogram;CA-QC;water, ultrapure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;34: Basic chemicals
d949b8732140a0aff20fe20934aca781;market for electricity, medium voltage;kilowatt hour;AM;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
912e905c03ff1d3bd655699baf081bdd;market for electricity, medium voltage;kilowatt hour;MN;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b253c79a76e57927a4c4ddae1fafd3df;market for electricity, low voltage;kilowatt hour;AT;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
322d6a42eb374023b4eda4b77ba9aa2e;market for electricity, medium voltage;kilowatt hour;IL;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
34cb9bfd846dc277697e72765f16ec62;market for natural gas, high pressure;cubic meter;VE;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
3763b4bd73993bb82e1d72c361ffc20e;market for electricity, low voltage;kilowatt hour;AL;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
28edf2f0ee7467457e34c617a59a6a5d;market for electricity, medium voltage;kilowatt hour;JM;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d864a0190b9688d765c53d3834caff91;market for sand;kilogram;BR;sand;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;sand;0810:Quarrying of stone, sand and clay;15310: Natural sands
bbbb42a325bc33b2cbb607fc12016867;market for electricity, high voltage;kilowatt hour;GE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
134a3e0b752755f0e1df17dce6148afe;market for electricity, low voltage;kilowatt hour;CA-PE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9fe94e549ae2582efa46129959256f82;market for electricity, medium voltage;kilowatt hour;CZ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d14098d1505bae380ad4e1e43f642797;market for electricity, medium voltage;kilowatt hour;NG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
27f6ee8136367ae8e578ac1b5a988696;market for silicon, multi-Si, casted;kilogram;RER;silicon, multi-Si, casted;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
f123c8e0be67e970911dccf88d3e91af;market for electricity, low voltage;kilowatt hour;BJ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
01b9e2c8f7c22dab76c0a4a64ccb9f66;market for electricity, high voltage;kilowatt hour;TZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
366bbbd1d53d2b3c3bb302c30d62500f;market for electricity, medium voltage;kilowatt hour;BR-Southern grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6f61d8326ee98b75ab4136e87d0844c6;market for electricity, medium voltage;kilowatt hour;AT;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
391ef6581ff8b52c9cefbb7af4d72fbe;market for cement, unspecified;kilogram;CO;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
3204b5c8d5a7995ecc387e6bb1d64f80;market for electricity, low voltage;kilowatt hour;CA-NT;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7029de20e81831025d7a5e27e9fe117e;market for electricity, medium voltage;kilowatt hour;HN;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9ea6eb7e93f9d4427374dcaa406da304;market for electricity, low voltage;kilowatt hour;LB;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2625cb63569260f7aa001497c1d2ea1f;market for electricity, low voltage;kilowatt hour;CD;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cf3975674b45c9201c02c07569eb6d0a;market for natural gas, high pressure;cubic meter;AE;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
5d542139f4dae4bb990a5d3c34fe5e97;market for electricity, medium voltage;kilowatt hour;AU;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
af2f8a3d8659fd79087b6a3d232d1b7f;market for electricity, low voltage;kilowatt hour;IQ;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
491549b2f0cee302298eaf61bdce8ae0;market for beryllium;kilogram;GLO;beryllium;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;beryllium;242:Manufacture of basic precious and other non-ferrous metals;41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […]
bec4943f036846262e88a40916df453d;market for water, ultrapure;kilogram;RoW;water, ultrapure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;34: Basic chemicals
50faad177fd95b72f6d2f5ea917e0692;market for tungsten concentrate;kilogram;GLO;tungsten concentrate;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;tungsten;0729:Mining of other non-ferrous metal ores;14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)
31850df83d34f335f1b2f58dc42d7fcc;market for electricity, low voltage;kilowatt hour;SD;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4e829e5adfb7880fb326bc96f81e018f;market for electricity, high voltage;kilowatt hour;US-SERC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9c9c2a22b1e3c1745410715cc4a9ddb6;market for electricity, high voltage;kilowatt hour;DZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b96f605497729697a6722cf008f1c62b;market for cement, unspecified;kilogram;CH;cement, unspecified;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;cement;2394:Manufacture of cement, lime and plaster;374: Plaster, lime and cement
dbe991c56c12f9eea0744c4c097f4fab;market for electricity, medium voltage;kilowatt hour;KE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f4a213952448f52733db006c321ea0bf;market for electricity, high voltage;kilowatt hour;JM;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a364ea53a151f26416768c826bbb5dd8;market for electricity, medium voltage;kilowatt hour;GB;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6140240c69fbcd4c061f1bf7f62cdc49;market for electricity, high voltage;kilowatt hour;UY;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
40dd566f1c796455cbd281a2de5f44a5;market for phosphate rock, beneficiated;kilogram;US;phosphate rock, beneficiated;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
0b560778ac80724548aa092224de5931;market for water, decarbonised;kilogram;ZA;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
3e69ddbddebabd1c652045a6a8c9074b;market for electricity, high voltage;kilowatt hour;KR;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1f5e3a63b842299be8ca459eab188ce2;market for electricity, low voltage;kilowatt hour;ET;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d07749054dcc8da546084b63f07ff7cc;market for tap water;kilogram;CO;tap water;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
bd271148459d2f12de53c6f9a5fddba1;market for phosphate rock, beneficiated;kilogram;RER;phosphate rock, beneficiated;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
a74c4b4fcba44a29f808f55f837267e2;market for electricity, high voltage;kilowatt hour;PL;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c523504dfe8464fdf9c6db58dd53ef6e;market for electricity, medium voltage;kilowatt hour;IN-North-eastern grid;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c001c7d35013c6971d20d07b9fcf04cf;market for electricity, high voltage;kilowatt hour;AL;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
